,comment,compound,negative,neutral,positive,whether_pos_or_neg
241,"Even if I'm not an entertainer, I'd know without knowing that it's not such a costume in Achu. ㅋㅋ ㅋㅋㅋ What did you think of other singers?",-0.2924,0.08,0.92,0.0,neg
242,"Yuna look lol
Oh my god, what's that face?",0.5994,0.0,0.588,0.412,pos
243,What do you call accessories from the neck to the waist that Lovelyz sisters are wearing in the video?,0.0,0.0,1.0,0.0,neu
244,3:56 Pollen Pollen,0.0,0.0,1.0,0.0,neu
245,2:46 Seolhyun's face looks so cool. Lol.lol.lol.lol.lol ... lol blah blah blah blah blah blah blah blah blah blah blah blah,-0.252,0.568,0.237,0.196,neg
246,2:13 Oh haha!,0.5093,0.0,0.378,0.622,pos
247,"Ah, you guys ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ
If you make a sound, it's just a sound",0.0,0.0,1.0,0.0,neu
248,2:56 Hong Seong-joon ...,0.0,0.0,1.0,0.0,neu
249,I've seen this now and it's funny ㅁㅋㅋㅋ ㅋㅋㅋ,0.4404,0.0,0.734,0.266,pos
250,What is Achu in black? Arrangement Who did it?,0.0,0.0,1.0,0.0,neu
251,"Song: Refreshing
Concept: dark
Backstage Background: Rainbow
Choreography: Sexy
Special Effects: Pollen
Fresh + Dark + Rainbow + Sexy + Pollen = ??",0.9034,0.0,0.535,0.465,pos
252,"I tried to do something different .. but it really doesn't go well, just the song doesn't go well with the clothes or the stage.",-0.6408,0.192,0.808,0.0,neg
253,2:44 Existence,0.0,0.0,1.0,0.0,neu
254,1:20 Oh my God ... Oh my god.,0.4939,0.0,0.588,0.412,pos
255,This is Hyojung coming to see her (^ ♥ ️ ^) ~ Oh,0.0,0.0,1.0,0.0,neu
256,"But every time I see Jean, I wonder why",0.0,0.0,1.0,0.0,neu
257,2:14 What are you doing?,0.0,0.0,1.0,0.0,neu
258,"Are you trying to get fucked?
Why are you doing that?",-0.6966,0.322,0.678,0.0,neg
259,It's not just clothes.,0.0,0.0,1.0,0.0,neu
260,It really doesn't suit,0.0,0.0,1.0,0.0,neu
261,2:02 When it's a beer. Wow ~! Why are you laughing here?,0.807,0.0,0.552,0.448,pos
262,"1:26 Are you a ""church""?",0.0,0.0,1.0,0.0,neu
263,"If it was possible to arrange Achuro Girl Crush in the first place, would the arranger have already become a world-class musician?",-0.1531,0.074,0.926,0.0,neg
264,1:31 Cute Minnie,0.4588,0.0,0.4,0.6,pos
265,Is this from your agency or is it Lovelyz's own?,0.0,0.0,1.0,0.0,neu
266,It feels like eating with a fork and a knife in a suit at a soup restaurant,0.3612,0.0,0.828,0.172,pos
267,"This is a problem. The song is awesome, but it's ruined. ㅋㅋ But it all looks so diverse .. It's too recording.",-0.5346,0.226,0.678,0.096,neg
268,2:14 Oh my god. What are you doing?,0.2732,0.0,0.769,0.231,pos
269,2:14 Omo what is that,0.0,0.0,1.0,0.0,neu
270,2:13 Oh my!,0.0,0.0,1.0,0.0,neu
271,"I'd rather arrange a cappera version, but this is not the arrangement, but what is the arrangement? The dance is strange, the clothes don't play the song, and the Jisoo parts fly through the barrel. ...",-0.5795,0.126,0.874,0.0,neg
272,Why do you keep trying to be sexy? ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ,0.5267,0.0,0.746,0.254,pos
273,"I would rather dress cute,",0.4588,0.0,0.5,0.5,pos
274,"No matter how you look at it, why do you choose a lovely song like Achu?",0.6369,0.107,0.534,0.359,pos
275,"No matter how the costumes, arrangements, etc. have combined each other without consulting each other, but I have to figure out how to sing.",-0.1406,0.068,0.888,0.044,neg
276,2:14 Expression: Oh my god,0.2732,0.0,0.656,0.344,pos
277,Wow .. serious .; They can't digest it. TT TT What are you doing? The kids' union isn't right. It's a separate soup. ㅠㅠ TT TT and Six Sense are the cover songs.,0.5423,0.037,0.855,0.108,pos
278,"What sexy sexy Lovelyz thinks
Sexy = short dress wearing black
Person ...
It's too one-dimensional to say ...
Six Senses had an example of the original song, so I could imitate it.",0.91,0.0,0.684,0.316,pos
279,These guys are really ... not too ...,0.0,0.0,1.0,0.0,neu
280,2:13 It's not like it's like it's like this,-0.652,0.513,0.487,0.0,neg
281,"Ah ... I'm not good at arranging songs, but I feel like it's unnatural and strange because of different clothes.",0.0892,0.169,0.691,0.14,neg
282,"I'm sorry, but I can't help my life. Who was the stage planner?
Rather, it would have been a plus for them to construct a narrative concept like a recent song.
If you've got Achu, you're good at innocent cuteness or sexy, innocent, or not.",0.9653,0.068,0.556,0.376,pos
283,1:20 So cute ㅠㅠㅜㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ,0.5095,0.0,0.646,0.354,pos
284,2:14 LOL,0.5473,0.0,0.221,0.779,pos
285,3:15 Can you take responsibility for that?,0.0,0.0,1.0,0.0,neu
286,"No. I don't know why the girl who likes someone's pure and thrilling heart fits into a sexy concept. It's a masterpiece, so even if you don't have the same atmosphere, it's a pity .. It's not black, and it's not intense that it's only frowning, but it's a pity that Lovelyz is so ... The Queendom appearance is the only poisoned group.",-0.5285,0.188,0.688,0.125,neg
287,"게 Gee Nam who lacks sincerity
Everyone mentions arrangements and concepts. It's a difference between sexes.",0.0,0.0,1.0,0.0,neu
288,Using Achu in this concept,0.0,0.0,1.0,0.0,neu
289,"Ah, what's it like to keep singing in front of you and catching a sexy pose at the end ...",0.7096,0.0,0.742,0.258,pos
290,"보고 ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ I watched the video and commented, but all of them have the same heart ㅋ ㅋㅋㅋ ㅋㅋㅋ",0.0,0.0,1.0,0.0,neu
291,2:46 Seolhyun Dog Funny Do it your way .. ㅎㅎ ㅋㅋ ㅋㅋㅋ like this ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.6597,0.0,0.748,0.252,pos
292,"Wow, Seolhyun Reaction It's an original omgirl reaction (I admire it after laughing.) I cut it like that and put it here",0.8625,0.07,0.537,0.393,pos
293,This is not Achu I knew,0.0,0.0,1.0,0.0,neu
294,"2:47 * Seolhyun expression * Oh My Girl
It's a secret garden reaction.
I'll make sure and move on !!",0.4374,0.0,0.847,0.153,pos
295,"Oh, I was curious to see the comment mentioned on this stage elsewhere, but I ran asleep ㅋㅋㅋ ㅋㅋㅋ",0.1655,0.0,0.907,0.093,pos
296,It's amazing that they're the same company as Infinite. The skills can be so different in one company.,0.5859,0.0,0.817,0.183,pos
297,1:29 This is crazy.,-0.34,0.444,0.556,0.0,neg
298,Why are you going to be sexy? ㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ...?,0.5803,0.0,0.727,0.273,pos
299,Reactions from other singers come! I feel it,0.0,0.0,1.0,0.0,neu
300,"Huh ... No. The lyrics are flying, but the clothes are chained to black ... The last ones are also flying at the background. I'm blowing pollen at the end ...",-0.1531,0.051,0.949,0.0,neg
301,"If I had to dress like that, I would rather be Destiny, which was a little darker.",0.3612,0.0,0.839,0.161,pos
302,3:06 And these guys are funny,0.4404,0.0,0.633,0.367,pos
303,I can't hear Yuji's voice,0.0,0.0,1.0,0.0,neu
304,"I got it from the arranging company and I got it a day ago. And in Queendom, what's the matter? ;;",0.0258,0.0,0.939,0.061,pos
305,Hellbaya and Helldudu Yushun algorithms in the next video,0.0,0.0,1.0,0.0,neu
306,"It's my love, but it's my favorite but it's the clothes and the background and the background.",0.765,0.0,0.694,0.306,pos
307,It looks like you're going to sneeze when you see it Why did you take off your jacket?,0.3612,0.0,0.872,0.128,pos
308,What Lovelyz needed at this time: `` A man who runs against time '' in Haman's strongest biography in Running Man,0.4404,0.0,0.868,0.132,pos
309,"The purity is good, why are you sexy?",0.743,0.0,0.488,0.512,pos
310,I think I'm better suited to the color than rocket punch than Lovelyz ...,0.4404,0.0,0.805,0.195,pos
311,"Other idols are responding ㅋ ㅋㅋㅋ
Are you courteous or roughly reacting? Soulless soulless anyway ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ
The other place is the real reaction.",0.5106,0.0,0.875,0.125,pos
312,"How hard were the singers out there to react?
TT",-0.1027,0.135,0.865,0.0,neg
313,2:13 (mouth),0.0,0.0,1.0,0.0,neu
314,1:31 Sujin = My expression,0.0,0.0,1.0,0.0,neu
315,3:56 Pollen Pollen!,0.0,0.0,1.0,0.0,neu
316,"I've seen Six Sense, but I can't see it from start to finish",0.0,0.0,1.0,0.0,neu
317,Why are you ...,0.0,0.0,1.0,0.0,neu
318,I only point to Seung-Hee while pollen pollen ㉯ ㅋㄹ ㄹㅋㅋ,0.0,0.0,1.0,0.0,neu
319,1:20 ^ ♡ ^ Oh ~,0.0,0.0,1.0,0.0,neu
320,Lovelyz thank you ❤️,0.3612,0.0,0.545,0.455,pos
321,AOA facial expressions not really funny neck ㄱㄱ ㄱㄱㄱㄱ ㅋ,-0.3865,0.247,0.753,0.0,neg
322,Is it true to play clothes and songs separately? I just wear sexy clothes and sing fresh songs?,0.8823,0.0,0.536,0.464,pos
323,Seolhyun is like a reaction scene in Oh My Girl Secret Garden. I don't know where I edited it.,0.3612,0.0,0.857,0.143,pos
324,I wanted to see the concept,0.0,0.0,1.0,0.0,neu
325,"The song is Achu, but the costume is Miss A. Hershey ... Wye ... Why did you ... Who planned this stage?",-0.2263,0.083,0.917,0.0,neg
326,Laugh ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.5574,0.0,0.455,0.545,pos
327,"No it's not that lol. Who's the sexy conception in this song ?; Even if you arrange the song, you shouldn't have arranged it on the board.",-0.0341,0.142,0.752,0.106,neg
328,Are you ashamed of Achu? Don't ruin our Achu.,-0.0072,0.235,0.531,0.233,neg
329,03:20 Yogi is really amazing.,0.624,0.0,0.494,0.506,pos
330,How can I think of this concept?,0.0,0.0,1.0,0.0,neu
331,"It doesn't match the song and the costume. Wear it really lovely ~ (Don't do what you want to do, do what you do well ~",0.7574,0.0,0.737,0.263,pos
332,"If you look at me, it looks like phlegm",0.3612,0.0,0.762,0.238,pos
333,"Only the hair, clothes and the introduction",0.0,0.0,1.0,0.0,neu
334,"Audiences didn't know all the conclusions, but it wasn't because they were lovely, but it was because they did Achu like that.",0.8573,0.0,0.703,0.297,pos
335,No. I'll change the chord chords.,-0.296,0.306,0.694,0.0,neg
336,1:31 I want to talk to you only,0.0772,0.0,0.822,0.178,pos
337,"It's your song, why is this?",0.0,0.0,1.0,0.0,neu
338,I just have a group of girls who have pretty feelings lol,0.7184,0.0,0.571,0.429,pos
339,Oh I feel empathic Shame Why are you so funny? Just cut the image and swear at me ㅋㅋ ㅋㅋㅋ Some members look awkward and gesture to look sexy in that song.,0.221,0.205,0.619,0.177,neg
340,2:26 It looks like a wave,0.3612,0.0,0.615,0.385,pos
341,This song is more suited to Jung In ....,0.0,0.0,1.0,0.0,neu
342,3:56 Ah-choo because of pollen allergy .. I'm sorry.,-0.0772,0.14,0.86,0.0,neg
343,"The song is cute, but the stage is dark, the costume is sexy, the makeup is a big sister ... The choreography that I changed in the middle is a total crush .........",0.6908,0.054,0.761,0.186,pos
344,It's dark chocolate on the outside but it feels like milk chocolate,0.5023,0.0,0.772,0.228,pos
345,"If you were in 6th place, you should watch the video and see what went wrong. I didn't do it, so Siksen was forced to come out like this.",-0.5945,0.188,0.738,0.074,neg
346,"No, why are you so cute while holding the concept like that?",0.6329,0.125,0.512,0.362,pos
347,2:04 It's a soulless reaction.,0.0,0.0,1.0,0.0,neu
348,Why are you interpreting this bright light like that? It's too heavy.,0.7073,0.0,0.63,0.37,pos
349,2:12 = my expression,0.0,0.0,1.0,0.0,neu
350,I was looking forward to seeing the thumbnails.,0.0,0.0,1.0,0.0,neu
351,"I called the amusement park in front of my friends, and I thought it was good, but I realized that my horsepower is not a big deal.",0.5789,0.0,0.777,0.223,pos
352,2:13 D. My face ... what are you doing ...? feeling,0.128,0.0,0.87,0.13,pos
353,Wheein Dance Break! It's funny to do it lol,0.7177,0.0,0.539,0.461,pos
354,1:31 Serious Sujin next to my excited sister,0.2732,0.134,0.619,0.247,pos
355,Cute,0.4588,0.0,0.0,1.0,pos
356,1:15 I don't even lip sync,0.0,0.0,1.0,0.0,neu
357,2:47 Seolhyun's face is ...,0.0,0.0,1.0,0.0,neu
358,2:13 Expressions show everything,0.0,0.0,1.0,0.0,neu
359,This comment is so funny ^^ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.5777,0.0,0.706,0.294,pos
360,2:14 His face is ...,0.0,0.0,1.0,0.0,neu
361,Now it's my shower song ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
362,"I still don't know what they're attracting to you. I think it makes sense to choreograph Achu .... I think you can see why Lovelyz is not the top terrestrial. I can't tell what's best suited to you. Let's stop with your company. Lovelyz is not a newcomer, but a group with some experience. Your opinions will be reflected. Rather, the song was much better when the company managed everything.",0.4253,0.073,0.843,0.084,pos
363,"I'd rather arrange a sexy version.
It's a mess.
Is it sexy if I wear only sexy clothes?",0.8271,0.105,0.464,0.43,pos
364,Why do you want to be gulled?,0.0772,0.0,0.822,0.178,pos
365,"2:14 Mom, why are you doing that?",0.0,0.0,1.0,0.0,neu
366,"But in the meantime, the song and the concept don't go together, but some of the guys have their mouths open and they're doing this ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",0.0,0.0,1.0,0.0,neu
367,"Whenever I'm on the stage of Lovelyz, I'm looking for AOA members' ticket information.",0.0,0.0,1.0,0.0,neu
368,2:18 Baked tea,0.0,0.0,1.0,0.0,neu
369,"Dance break
Wow ~",0.5859,0.0,0.345,0.655,pos
370,I would rather have been higher than the sixth place,0.0,0.0,1.0,0.0,neu
371,"Why are you so ...? If all the songs are the same and only sexy clothes and choreography are worn, what are you going to do?",0.3736,0.073,0.801,0.126,pos
372,"Let's assume that Ryu Soo-Jung already has this concept.
The rest is um ... especially Ke and Yuji? I'm sorry, but not really, why do you want to keep Sexy? I'm gonna wink my hand, I'll fly a hand kiss",0.9615,0.022,0.624,0.354,pos
373,I'm really curious if you think the sexy concept fits in this song lyrics.,0.7178,0.0,0.667,0.333,pos
374,3:17 You're so sexy.,0.656,0.0,0.407,0.593,pos
375,ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
376,"I'm wearing sexy clothes, but I'm dancing sexy, but the music from the back is Achu ~ .. ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ",0.7783,0.0,0.726,0.274,pos
377,"I've been wondering how I played Six Senses and hit songs, but I put on a cute concept song and put on my facial expressions, dance clothes, and mix them with water and oil. I wore a skirt. I don't want to sing in innocent concept",0.816,0.029,0.78,0.191,pos
378,"The concept is sexy, Cutie.",0.7096,0.0,0.337,0.663,pos
379,It's strange to see this and think Six Sense is better.,0.2732,0.131,0.657,0.212,pos
380,Lol,0.4215,0.0,0.0,1.0,pos
381,Anytime I see ...,0.0,0.0,1.0,0.0,neu
382,Put your clothes on something like Miss A Hershey's dress .. It doesn't go well with the concept of singing.,0.0222,0.156,0.73,0.114,neg
383,fighting....,0.0,0.0,1.0,0.0,neu
384,"Achuhong ~ ♡
Pahab ~ ♡ What's the difference ????",0.0,0.0,1.0,0.0,neu
385,What the hell is a reversal?,-0.6808,0.535,0.465,0.0,neg
386,"1:25 Surprising itself ... Do you think you're going to be sexy when you break dance and put on costumes like that? It's amazing It's more serious than Six Sense Six Sense has a lot of enthusiasts, can't live charisma and can't live pop.",0.9119,0.03,0.701,0.269,pos
387,2:41 It's my laughter mine to throw off my jacket,0.4939,0.0,0.738,0.262,pos
388,I came to see Six Sense because it's fresh.,0.3182,0.0,0.753,0.247,pos
389,03:16 I'm the best senior class ㅋㅋㅋ,0.6369,0.0,0.588,0.412,pos
390,"What's this concept? Lyrics you don't know about me. Hmm, but my clothes and actions are from sexy.",0.6808,0.0,0.787,0.213,pos
391,"I was really curious what other singers thought
Especially Soyeon
Composing Arrangement Producing. I thought it would be better to assess the situation",0.6697,0.0,0.776,0.224,pos
392,I'd rather have an Achu rock version ㅋ ㅋㅋㅋ The costumes are sexy. The song is cabbal ~ ㅡ .. ㅡ ;;,0.5267,0.0,0.833,0.167,pos
393,"No, why are you pretending to be sexy when you speak like a baby ㅋㅌㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",0.6249,0.09,0.612,0.298,pos
394,I can't see you because of my magical power.,0.0,0.0,1.0,0.0,neu
395,This is not Achuga.,0.0,0.0,1.0,0.0,neu
396,Nobody really did it until this contest .. ??,0.0,0.0,1.0,0.0,neu
397,(Comments about confusion),0.0,0.0,1.0,0.0,neu
398,Oops out the only part that has only one wow ~,0.5859,0.0,0.703,0.297,pos
399,"4:15 Left .....
I was on the web and you were very pretty.",0.5413,0.0,0.759,0.241,pos
400,"But it's a survival contest that comes with teams, but it's ready for this. What have you been trying to do? .... It's changed dance. Isn't it too disappointing?",0.7936,0.0,0.787,0.213,pos
401,Let's explain and stage the concept in detail.,0.0,0.0,1.0,0.0,neu
402,But Achu may go sexy at first but the concept is crushed in ah choo!,-0.4199,0.208,0.677,0.115,neg
403,"I'm sitting down, taking my jacket off while I'm about to sneeze",0.0,0.0,1.0,0.0,neu
404,"1:09 Is it a dragon? Wasn't it a sexy concept?
And the funny thing is the reactions from the other groups
ㅋ ㅋㅋㅋ ㅋㅋㅋ Really all reactions have souls ... ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",0.124,0.082,0.823,0.096,pos
405,"Achu with this costume?
I'm not good at analyzing the music.
It's a sexy concept, but the lyrics are 'I'm not good at cooking yet, but I'm practicing'
Not even sexy Not even dozer
With this, Lovelyz becomes a poor image that can't catch the concept.",-0.2874,0.164,0.712,0.124,neg
406,Just do the same as you did ... ㅠ,0.0,0.0,1.0,0.0,neu
407,Um ... well let's just go with a cute concept.,0.6249,0.0,0.579,0.421,pos
408,3:50 Finger Puppy,0.0,0.0,1.0,0.0,neu
409,"Ah, you're sexy if you just wear the harness and sing it in your own song? ㅌㅌ ㅎㅌ ㅎㅌ ㅎㅎ ㅌㅎ ㅠ ㅠㅠㅠ",0.5267,0.0,0.861,0.139,pos
