,comment,compound,negative,neutral,positive,whether_pos_or_neg
271,"I personally cheered for aoa because of my short skirt, but ... Isn't this a scam? It's like a pro who comes to the amateur play area .... The vocal skills are so different. The singer must sing well.",0.9422,0.0,0.661,0.339,pos
272,"It is birdie, but there is no ability group like real moms.
Dance, vocals are perfect.",0.8573,0.107,0.461,0.432,pos
273,What is it?,0.0,0.0,1.0,0.0,neu
274,"There are brand new kids in the audience ㅋ ㅋㅋㅋ Sungjoon, Junghwan and Sihoon",0.0,0.0,1.0,0.0,neu
275,"No Mamamu can beat anyone
The speaker is bright (? ㅋ ㅋ this is another dog)",0.1779,0.129,0.702,0.17,pos
276,This is Intoro.,0.0,0.0,1.0,0.0,neu
277,"I feel it every time I see you
Relaxing expression Sexy beauty expression It's cool
Even if the same woman sees it",0.9136,0.0,0.557,0.443,pos
278,I wish I'd rather have six senses,0.4019,0.0,0.649,0.351,pos
279,Mamamu is just the best ...,0.6369,0.0,0.543,0.457,pos
280,Mamamu is a true example of a girl group.,0.4215,0.0,0.682,0.318,pos
281,00:07 That's my face.,0.0,0.0,1.0,0.0,neu
282,Mamamu is a military school for me to put in between.,0.0,0.0,1.0,0.0,neu
283,"I like to watch the survival broadcast, but I've worked hard ~ The modern Mamamu stage was really perfect and heartfelt.
Mamamu best!",0.9632,0.044,0.443,0.512,pos
284,"The song is really good. I'm so excited. Once the singer on the stage sings well and confidently, the viewers will be happy together.",0.9298,0.0,0.562,0.438,pos
285,"In the contest, the speaker really concentrates.
It's usually about 70 buffs, but I feel like I'm 100 buffs",0.5023,0.0,0.84,0.16,pos
286,Mamamu ... There's a trick that makes people crazy.,-0.3818,0.375,0.625,0.0,neg
287,"When I watch videos of real Queendom kids, tears come out",-0.2263,0.174,0.826,0.0,neg
288,"Torn the stage artisans just after the concert, it would have been a lot hard, so very nice and finished the stage well ㅠ ㅠㅠㅠ Love Hanwoo!",0.8207,0.102,0.599,0.299,pos
289,"I'm so scared
(It seems to be warm)",-0.4927,0.313,0.687,0.0,neg
290,We came to see again ♡♡,0.0,0.0,1.0,0.0,neu
291,1 decal per day,0.0,0.0,1.0,0.0,neu
292,After all Mamamu has a mulberry taste ...,0.0,0.0,1.0,0.0,neu
293,"Honestly it's nothing but a fight, Queen's place owner is already set,",0.5826,0.0,0.653,0.347,pos
294,I love you,0.6369,0.0,0.192,0.808,pos
295,4:13 All four of them are really crazy. This is the only live team in the world. How does Sola sing so well?,0.0125,0.102,0.794,0.104,pos
296,"Mamamu sings like a centipede when you sing a song
Give me half a lovely lovely song",0.8779,0.0,0.521,0.479,pos
297,"Mamamu should go to the West, not the Asian team. I was surprised by the powerful appeal.",0.5719,0.0,0.749,0.251,pos
298,0:39 You look like Kim Si-hoon on the audience side,0.3612,0.0,0.783,0.217,pos
299,Mamamu feels like a stage like a mama lol It was like watching a musical on the other hand At first I just watched without expression but my rhythm rides up,0.7391,0.0,0.704,0.296,pos
300,Concert line,0.0,0.0,1.0,0.0,neu
301,Is it just me? It's a soft pink uniform.,0.0,0.0,1.0,0.0,neu
302,"I'm sorry for the other guy
Another level.",-0.0772,0.157,0.843,0.0,neg
303,"If you only focused on the stage and tried to fit the concept, someone felt burdened, inaccessible, and somewhat uncomfortable.",0.024,0.192,0.613,0.195,pos
304,"They don't seem to have a lot of special arrangements, but it's really cool.",0.6416,0.0,0.677,0.323,pos
305,The Versailles rose to the door,0.0,0.0,1.0,0.0,neu
306,Oh yea! We are coming to Mamamu wool school on this festival day !!! Thank you!! I'm looking forward to this stage !!!!!! ♥ ㅠㅠ ♥ Mamamu forever ~ !!!!!,0.8135,0.0,0.771,0.229,pos
307,What should I do? I can't really say it. Every minute every second kills;,-0.5423,0.241,0.759,0.0,neg
308,"By the way, is it 4:26 male brand trainee Kim Sihoon?",0.0,0.0,1.0,0.0,neu
309,I was pleasantly surprised all the time.,0.6124,0.0,0.444,0.556,pos
310,"I think there will be a ranking competition
I think this is just awesome
Unexpectedly, it's just like the end of the year. Everyone is blah blah blah blah blah",0.5574,0.208,0.595,0.196,neg
311,Cody over I like it,0.3612,0.0,0.545,0.455,pos
312,I like these uniforms so much. Girl Idols are always dressed in uniforms and short and sticky. Look at this stage.,0.3612,0.0,0.884,0.116,pos
313,"I think peace-oriented at the Mamamu opening is one of the only ones to make peace with the rest of the team.
https://youtu.be/ia
j9QROsFvM mr removal video",0.5423,0.0,0.877,0.123,pos
314,Ha ha ha ha ha ha ha ... the poor snare drums,0.8934,0.13,0.167,0.703,pos
315,Mamamu is another level.,0.0,0.0,1.0,0.0,neu
316,"I feel it all the time, but Mamumu just enjoys the stage.",0.6652,0.0,0.692,0.308,pos
317,A curved face,0.0,0.0,1.0,0.0,neu
318,03:42 Majorica,0.0,0.0,1.0,0.0,neu
319,"Honestly, Mamamu isn't a level that's going to be over there.",0.4588,0.0,0.75,0.25,pos
320,Kim Si-hoon trainee who came out?,0.0,0.0,1.0,0.0,neu
321,"Even though I watch this video several times, I'm hit by the salute of the boss",0.0,0.0,1.0,0.0,neu
322,"There's a dance too, but if you look at Mike like that, you're more talented than other idols.",0.8458,0.0,0.648,0.352,pos
323,Mamamu change his song a little too? Wow really good this too,0.7727,0.0,0.573,0.427,pos
324,You're so good at the stage.,0.4927,0.0,0.61,0.39,pos
325,It's really just a song .....,0.0,0.0,1.0,0.0,neu
326,"I'm back with a creepy flag .. It was like a memory album, but it changed into a dragon star symbol.",0.1901,0.0,0.907,0.093,pos
327,"Lovelyz ... If you want to be sexy or girly, you should have raised vocals ...",0.5719,0.0,0.749,0.251,pos
328,"Solar, I think we'll explode",0.0,0.0,1.0,0.0,neu
329,Mamamu sure knows how to enjoy themselves and enjoy the audience.,0.8271,0.0,0.479,0.521,pos
330,Isn't this the sound source? ㅠㅠ,0.0,0.0,1.0,0.0,neu
331,These guys didn't come to the contest but to the concert,0.0,0.0,1.0,0.0,neu
332,"3:01 x Val, do you want to meet me now? Okay",0.296,0.0,0.714,0.286,pos
333,"Wow, the members are all powerful and distinctive voices.",0.765,0.0,0.515,0.485,pos
334,Whee ...,0.0,0.0,1.0,0.0,neu
335,And a real dog,0.0,0.0,1.0,0.0,neu
336,Ham Pilgyu ~~~~~,0.0,0.0,1.0,0.0,neu
337,I am proud of ste. I am proud that this group is in Korea ❤️,0.7351,0.0,0.64,0.36,pos
338,You're so good at live .. You can enjoy the stage just because your skills are supported.,0.8268,0.0,0.617,0.383,pos
339,Mamamu always feels like enjoying the stage,0.7096,0.0,0.459,0.541,pos
340,I can only remember this. Too addictive handcuffs,0.0,0.0,1.0,0.0,neu
341,After all Mamamu is a live artisan,0.0,0.0,1.0,0.0,neu
342,The microphone goes well together,0.2732,0.0,0.656,0.344,pos
343,"It's really ... Wow, it's overwhelming ... Beyond the other ones, they're almost lip-synced.",0.6222,0.0,0.761,0.239,pos
344,It's like the emperor coming to take over the continent ...,0.3612,0.0,0.8,0.2,pos
345,"Stable, live, good song, great performance.",0.8481,0.0,0.246,0.754,pos
346,It's like Oscal ...,0.3612,0.0,0.545,0.455,pos
347,How many times do you go back?,0.0,0.0,1.0,0.0,neu
348,Believing Mamamu,0.0,0.0,1.0,0.0,neu
349,Is the costume for the literary sister ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ No flesh is revealed ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,-0.296,0.121,0.879,0.0,neg
350,0:39 Brando Kim Si-hoon with PewDew Naoshin ???,0.0,0.0,1.0,0.0,neu
351,Splendid and magnificent ㅠㅠㅠ I really want to be able to open the stage better than this .. ㅠㅠㅠ Mamamu.,0.9041,0.0,0.552,0.448,pos
352,It's a performance I really want to do when I go back to the second year of high school.,0.1513,0.0,0.904,0.096,pos
353,"And idol group have no interest
What is this group?
Culture shock .. ㄷㄷㄷ",-0.2023,0.255,0.585,0.16,neg
354,"Before the song was released, the song blew off the images of beagles and punks, and showed the overwhelming and full control of the stage. About 3 years ago, I debuted at the decalcomani stage and it's been revived after a long time.",0.0,0.0,1.0,0.0,neu
355,"It's okay at other times, but I can't see my voice",0.1154,0.0,0.861,0.139,pos
356,I don't have a back dancer behind me,0.0,0.0,1.0,0.0,neu
357,"No, but this doesn't swear at other groups.",-0.0971,0.181,0.68,0.139,neg
358,Looks like a triumphal general.,0.6705,0.0,0.267,0.733,pos
359,Let's look at the kids' faces Let's hit the stage,0.0,0.0,1.0,0.0,neu
360,You know why Mamamu ♡♡♡,0.0,0.0,1.0,0.0,neu
361,He showed that real skills and music are the most important,0.2716,0.0,0.827,0.173,pos
362,The Queendom logo on top of it?,0.2023,0.0,0.769,0.231,pos
363,It's a violation.,-0.4939,0.762,0.238,0.0,neg
364,Hahahahahahahaha ... I do n’t know these singers names ... help. ㅠ ㅠ,0.4019,0.0,0.769,0.231,pos
365,"Believe it or not, I'm sure you've been good since your debut.",0.2354,0.132,0.673,0.195,pos
366,I'm crying for you,-0.4767,0.508,0.492,0.0,neg
367,I'm here to see why I can only press OK once.,0.4466,0.0,0.754,0.246,pos
368,"Oh, I'm creepy ..... I saw Mamamu come and sing at the university festival, but the chords are different.",0.2732,0.0,0.89,0.11,pos
369,It's cool because it's like an outlaw on the street.,0.5859,0.0,0.625,0.375,pos
370,Mamamu was so ...... Messi Sohn Heung-min to the local football ...? ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
371,Even this video is sad because I think I'm crying like 2ne1 GO AWAY about 10 years later,-0.5719,0.273,0.617,0.11,neg
372,"It's the same with other teams
I think I can't manage Park Bom's expression",0.0,0.0,1.0,0.0,neu
373,It was the songwriter Kim Do-hoon's songwriter,0.0,0.0,1.0,0.0,neu
374,Solar doors ...,0.0,0.0,1.0,0.0,neu
375,"I'm nineteen years old, and all my younger guys love moonlight. Stars marry me. Wicked evil country wants to leave a blot.",-0.5859,0.298,0.563,0.139,neg
376,Please hold my big sister,0.3182,0.0,0.635,0.365,pos
377,I'm happy to hear that the sound is filled with vocals,0.5719,0.0,0.73,0.27,pos
378,"The distorted voice is completely my stalwart.
It didn't seem so unique compared to other members.",-0.4019,0.153,0.847,0.0,neg
379,Why aren't you at the meeting? I'm not really happy,-0.4964,0.263,0.737,0.0,neg
380,After all Mamamu cross wall,0.0,0.0,1.0,0.0,neu
381,I cry while watching on my phone ..,-0.4767,0.341,0.659,0.0,neg
382,Mamamu just like playing on stage ............... I love my sisters ...,0.8176,0.0,0.485,0.515,pos
383,"I think Mamamu has a unique color among the girl group, but I feel more convinced that this is not a skill or a charm, not a song.",0.2738,0.107,0.744,0.148,pos
384,I'm a fan of Om Girls. I'm finally a Queen. Thank you for knowing Om Girls. Mamamu is a performance all-time legend.,0.5859,0.0,0.78,0.22,pos
385,Believing Mamamu Decalcomani,0.0,0.0,1.0,0.0,neu
386,♡♡♡,0.0,0.0,1.0,0.0,neu
387,I just pressed it with my skills,0.0,0.0,1.0,0.0,neu
388,Mamamu,0.0,0.0,1.0,0.0,neu
389,"I have a wish.
I hope Mamamu sings pop once
Please I want to hear the Mamamu Pop version
I'll forget the pop before that",0.743,0.07,0.59,0.339,pos
390,Had a concert ;;,0.0,0.0,1.0,0.0,neu
391,Believing and listening Mamamu,0.0,0.0,1.0,0.0,neu
392,What good is the first place for them?,0.4404,0.0,0.707,0.293,pos
393,"It's like you guys from Pyeonyew, but no matter how special the guest is, it catches too much.",0.3919,0.12,0.602,0.277,pos
394,"Leave it to me. Leave it to me.
The rainy season ... the voices of the viewers",-0.1779,0.209,0.791,0.0,neg
395,"Mamamu makes the stage more exciting, so the viewers must be excited and good.",0.8313,0.0,0.556,0.444,pos
396,"Mamamu is amazing, she's the best girl group ever.",0.8402,0.0,0.467,0.533,pos
397,Intermediate singers react to watching John Jam. Singers admire Mamamu stage like fans.,0.6808,0.0,0.663,0.337,pos
398,"Yoon Jung-hwan, Hong Sung-joon and Kim Si-hoon in the audience ...",0.0,0.0,1.0,0.0,neu
399,"My uniform is pretty, my face is pretty",0.7506,0.0,0.484,0.516,pos
400,I want you to debut later,0.0772,0.0,0.755,0.245,pos
401,"0:39 Sihun, why are you here?",0.0,0.0,1.0,0.0,neu
402,Is it a true story? ;;,0.4215,0.0,0.588,0.412,pos
403,"ㄹㅇ ,,,, Vocal Chew Someday, it will be the 2nd 2X1 One ,,,,",0.0,0.0,1.0,0.0,neu
404,So the ending fairy is b,0.0,0.0,1.0,0.0,neu
405,"2:06
2:53
3:18
4:06
I missed you",-0.296,0.306,0.694,0.0,neg
406,"The only group that lives in the contest is the low-friends, which seems to show the difference between the dance contest and the singer contest.
A singer needs to sing",0.0,0.0,1.0,0.0,neu
407,I really don't care about idols these days. I enjoy the stage and feel relaxed.,0.5414,0.151,0.518,0.331,pos
408,The performance and stage quality can't be followed.,0.0,0.0,1.0,0.0,neu
409,"Honestly, I don't understand Mamamu's rules and accept it.",0.6808,0.0,0.517,0.483,pos
410,Like these sisters came to slaughter,0.3612,0.0,0.667,0.333,pos
411,"I love you, Sorrel.",0.6369,0.0,0.323,0.677,pos
412,It's a concert ...,0.0,0.0,1.0,0.0,neu
413,I watched the stage of Mamamu and had a rhinitis.,0.0,0.0,1.0,0.0,neu
414,This is nothing,0.0,0.0,1.0,0.0,neu
415,Gummy,0.0,0.0,1.0,0.0,neu
416,I don't understand this is second.,0.0,0.0,1.0,0.0,neu
417,0:47 Praise ㅋㅋ You gave me a lot of power at the beginning ㅋ What's the meaning of this word? haha,0.765,0.0,0.72,0.28,pos
418,2:14 I'm a contest here and I'm a fan right now,0.3182,0.0,0.777,0.223,pos
419,King Calcomani !! This stage is a basic mouse,0.0,0.0,1.0,0.0,neu
420,"No, let's say the visuals are so good. Beyoncé Adel.",0.3697,0.158,0.574,0.268,pos
421,Cool Mamamu!,0.3802,0.0,0.278,0.722,pos
422,"Personally, why do you play it? Is it fun to see Mama dominate other teams?",0.6767,0.077,0.613,0.31,pos
423,I'm falling out of my heart in fire response.,-0.4588,0.364,0.636,0.0,neg
424,It's not a contest.,0.0,0.0,1.0,0.0,neu
425,Awesome ~,0.6249,0.0,0.0,1.0,pos
426,The vocals are powerful and the gestures are nice and awesome. Lol I pretend to be pretty and the sexy idol is a bit hard to beat.,0.9538,0.072,0.437,0.491,pos
427,Sixth sense should have been rather Mamamu,0.0,0.0,1.0,0.0,neu
428,Who is the girl at 0:07?,0.0,0.0,1.0,0.0,neu
429,Maybe Lovelyz did a similar sixth sense because she thought it was cool ??? ....,0.4291,0.0,0.821,0.179,pos
430,It's cool.,0.3182,0.0,0.303,0.697,pos
431,"I think it's after school.
By the way, Mamamu is so cool and sexy? Gall",0.7687,0.0,0.643,0.357,pos
432,How often does the speaker turn his head?,0.0,0.0,1.0,0.0,neu
433,00:06 Is that it? Who are you?,0.0,0.0,1.0,0.0,neu
434,"Soyeon Jeon: I can't sit there
Audience: So you lie down",0.0,0.0,1.0,0.0,neu
435,"Aside from the real contest, Mamamu makes the stage really good. Come full with performance and speakers.",0.4927,0.0,0.834,0.166,pos
436,헉 Do you have a sihun?,0.0,0.0,1.0,0.0,neu
437,"Whenever I listen to this song, it's creepy !!",0.0,0.0,1.0,0.0,neu
438,The song is really good All four members are top,0.6115,0.0,0.616,0.384,pos
439,"Mamamu doesn't come out like this, but please give me a new song.",0.3389,0.107,0.689,0.203,pos
440,I didn't really like it but I really liked it ..,0.5386,0.13,0.547,0.323,pos
441,Look at these sisters. Contest.,0.0,0.0,1.0,0.0,neu
442,Where is Ham Pil-gyu?,0.0,0.0,1.0,0.0,neu
443,Somerset Beyonce,0.0,0.0,1.0,0.0,neu
444,Who hates pressed !!!!,-0.6209,0.576,0.424,0.0,neg
445,"It's the same song in the same Mamamu video, but I like 150,000 and 20,000.",0.5023,0.0,0.8,0.2,pos
446,"Mamamu, but what do you mean by the first place ... Mamamu Mamamu ... Wow ... Look and see is also new. I'm so overwhelmed even when I've lost my strength ...",0.8582,0.07,0.661,0.27,pos
447,Mamamu gourd under spring,0.0,0.0,1.0,0.0,neu
448,It's so cool ㅠㅠㅠ ㅠㅠㅠ What do you do if you tear the stage? ㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ,0.3804,0.0,0.861,0.139,pos
449,Mamamu is a concert and the rest are like music broadcasts.,0.3612,0.0,0.783,0.217,pos
450,"Mamamu just developed with singing skills ....... Performance is cool, but live performance is just creepy ..",0.1655,0.0,0.907,0.093,pos
451,"Mamamu is good, but really cool.",0.653,0.0,0.428,0.572,pos
452,"Let's put some reaction in the middle of Mnet
ㄹㅇ Disturbed Sound source Illegal extraction Is it because of something I know not once or twice ㅈㅂㅈㅂ ..",-0.7351,0.199,0.801,0.0,neg
453,"Honestly, everyone knows, Mamamu is a steamed singer.",0.4588,0.0,0.667,0.333,pos
454,"The only favorite group Mamamu
Mamamu who each member is strong",0.743,0.0,0.588,0.412,pos
455,"It's a real dog .., sweating in the snow now",0.0,0.0,1.0,0.0,neu
456,"First of all, vocals are all over the wall.",0.0,0.0,1.0,0.0,neu
457,Seunghee is so cute,0.5949,0.0,0.437,0.563,pos
458,"Omar
This is Seung Hee's reaction really cute ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",0.5095,0.0,0.752,0.248,pos
459,I'm a fan of Oh My Girl but the Mamamu stage is really thrilling ...,0.7383,0.0,0.658,0.342,pos
460,0:17 Choreographer ㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
461,I'm a singer.,0.0,0.0,1.0,0.0,neu
462,I feel like I'm watching a concert.,0.3612,0.0,0.615,0.385,pos
463,Isn't the brand new kids over there?,0.0,0.0,1.0,0.0,neu
