,comment,compound,negative,neutral,positive,whether_pos_or_neg
241,I'm good at dancing ♡♡♡,0.4404,0.0,0.58,0.42,pos
242,"I'm sure I'm already
I keep doing it. I keep doing it yesterday.",0.3182,0.0,0.813,0.187,pos
243,"The girls are so full of clothes ... On the contrary, the shoe looks normal.",0.0,0.0,1.0,0.0,neu
244,It looks like amber in the rainy season.,0.296,0.133,0.612,0.255,pos
245,2:46 Real Inner Face,0.0,0.0,1.0,0.0,neu
246,I'm creepy every time I get nnth introduction LATATA,0.0,0.0,1.0,0.0,neu
247,"Soyeon comes out, creepy 쫙 mup people really look attractive and even voice .. Really creepy I love you children",0.8251,0.0,0.676,0.324,pos
248,I'm calling along the introduction ....... Cancunni Gunja 니 ㄹ ........,0.0,0.0,1.0,0.0,neu
249,"Wow, this concept is real .. Children are unique. When I listened to the original song, I was a little shocked.",0.624,0.087,0.649,0.264,pos
250,"My favorite Sujin, but Minnie Oz every video",0.25,0.0,0.778,0.222,pos
251,"Cube can't work, but I'm also good at picking people ... ㄹㅇ I'm turning a few times a day.",0.5927,0.0,0.806,0.194,pos
252,Ana lol lol I don't care about idols,0.4537,0.215,0.327,0.458,pos
253,Introductory Minnie Thai spells like tightening,0.3612,0.0,0.667,0.333,pos
254,Please give it to melon,0.3182,0.0,0.635,0.365,pos
255,"Came to see the rainy season,",-0.0772,0.206,0.794,0.0,neg
256,"2:11 I want you to smile longer, but I think you're dead already.",-0.7227,0.353,0.475,0.172,neg
257,"Jeon So-yeon and Minnie tear the stage, grind it, smash it, chop it up, and completely juice it.",0.0,0.0,1.0,0.0,neu
258,Rice Cake Shop Cube Enter ~,0.0,0.0,1.0,0.0,neu
259,1:26 John Zeller,0.0,0.0,1.0,0.0,neu
260,"Minni talks in the intro part as if the dreamy and beastly concept fits well.
Was this mysterious song?",0.2732,0.0,0.896,0.104,pos
261,Touching Shuhua's eyes behind 2:25,0.0,0.0,1.0,0.0,neu
262,Jeon Soyeon has a really good hair. Cube.,0.4927,0.0,0.653,0.347,pos
263,"Originally I liked the song, but I listened a lot but the girls are all so good .. !!",0.8223,0.0,0.648,0.352,pos
264,"Every time I see it, Minnie that styling looks really good.",0.4927,0.0,0.738,0.262,pos
265,"If this sound comes out, please ~~~~~",0.3182,0.0,0.723,0.277,pos
266,I'm really good at it.,0.4927,0.0,0.556,0.444,pos
267,"Let me out, Mr. Cube.",0.0,0.0,1.0,0.0,neu
268,"0:39 Latata
3:42 Who's scared",-0.4404,0.42,0.58,0.0,neg
269,"Yes, it's much better to be a contest with friends who have debuted, rather than trying to grow emotionally and take on a live broadcast.",0.8271,0.0,0.697,0.303,pos
270,I guess it was hard to pick all these songs,-0.1027,0.149,0.851,0.0,neg
271,I didn't know it was a group like this.,0.3612,0.0,0.706,0.294,pos
272,"The more you see it, the more it becomes creepy. I've never seen such a wonderful stage.",-0.4585,0.167,0.833,0.0,neg
273,"Each of the members is unique and attractive, so it's unique when combined together.",0.4404,0.0,0.818,0.182,pos
274,It was the best arrangement and the best tee in the group.,0.8555,0.0,0.543,0.457,pos
275,This is also a nightmare version.,0.0,0.0,1.0,0.0,neu
276,"At first, I creeped out all over my body.",0.0,0.0,1.0,0.0,neu
277,"This song is not a composer, but it is crazy.",-0.4767,0.279,0.721,0.0,neg
278,I thought this was a legend .. I also made a new legend.,0.0,0.0,1.0,0.0,neu
279,00:18 My reaction ...,0.0,0.0,1.0,0.0,neu
280,"Arrange arrangement directing performance
I can't express myself as genius.
Just a genius",0.0,0.0,1.0,0.0,neu
281,"Before I watched this video, I knew it was just a group, but I was tired of watching this video.",-0.5927,0.204,0.796,0.0,neg
282,"Wow, what's up with Minnie?",0.5859,0.0,0.513,0.487,pos
283,"It's a joke, but, the stage was cool ... There are a lot of handsome people in the middle middle audience.",0.8338,0.0,0.644,0.356,pos
284,Good song ♡♡♡,0.4404,0.0,0.408,0.592,pos
285,"Sujin and Jeon So-yeon and Minnie are so overwhelming,",0.0,0.0,1.0,0.0,neu
286,"This is my guarantee
It's really all-around,
Whatever the atmosphere, it's a wonderful stage.",0.6908,0.0,0.659,0.341,pos
287,I've only been looking at the Queen's house and running straight. I thought I was crazy all the time ㅠㅠ ㅠㅠㅠ ㄹ,-0.128,0.113,0.798,0.089,neg
288,I feel like my heart is stopped,0.1531,0.226,0.476,0.298,pos
289,I love you Sujin !!!!!!,0.7482,0.0,0.359,0.641,pos
290,I think I'm cursing something in a horror movie for the first time.,-0.5719,0.27,0.73,0.0,neg
291,"Like pentacon, like B2B, like kids, and cubes don't work.",0.7579,0.0,0.483,0.517,pos
292,I'll guide you through the music.,0.0,0.0,1.0,0.0,neu
293,"10.27 AM 11:56 AM
11.1 million views came.
The singer's comeback MV wasn't well over 10 million",-0.2057,0.102,0.898,0.0,neg
294,Why are all the princesses? They are the chiefs who must have taken part in the jungle.,0.0,0.0,1.0,0.0,neu
295,"Sujin is walking for the first time, but I think she walks in a tent secretly.",0.0,0.0,1.0,0.0,neu
296,I told you I didn't like it yesterday I've been looking at all the children's stages since I saw the stage ㅠ ㅠㅠㅠ So nice ㅠㅠㅠ,0.246,0.084,0.794,0.123,pos
297,"Wow,!",0.0,0.0,1.0,0.0,neu
298,"Sincerely, Jeon So-yeon producing crazy ... The shaman concept makes me feel like I've been on the stage all the time;",0.4939,0.092,0.692,0.215,pos
299,3:17 Shuhua is wrong.,-0.4767,0.508,0.492,0.0,neg
300,This is the best scene to follow the order of song latata as you go to the second half,0.6369,0.0,0.811,0.189,pos
301,It's cute to follow Latata,0.4588,0.0,0.571,0.429,pos
302,I was in this video,0.0,0.0,1.0,0.0,neu
303,"Since they're on the team who produces, it's definitely advantageous for the live stage.",0.6369,0.0,0.698,0.302,pos
304,But So-yeon has real leadership.,0.0,0.0,1.0,0.0,neu
305,Did you know that Jeon So-yeon's makeup looks like tears from a certain angle?,0.4019,0.115,0.606,0.279,pos
306,It's already crazy from the start ...,-0.34,0.286,0.714,0.0,neg
307,Next comeback That magic witchcraft is a magician or such a profound concept ㅋ ㅌㅋㅋㅋ It would be nice if there was no girl group with such a concept.,0.1531,0.079,0.821,0.1,pos
308,"Jeon Soyeon looks straight and has a strong conviction, and he writes so well, he writes very well, and produces raps. Producing ability, composing, stage, concept, and creativity. The petty legend coming out",0.915,0.042,0.59,0.368,pos
309,I don't get tired even if I see it ㅋㅋ ㅋㅋㅋ,0.3412,0.0,0.769,0.231,pos
310,No why is there no country yet,-0.5267,0.468,0.532,0.0,neg
311,"Jeon So Yeon, it's cool.",0.3744,0.0,0.609,0.391,pos
312,"Huh, children? I first knew if there was such a team, and I first heard a song. ㅡ. ㅡ ;; It's a great choreography, great choreography, fresh and really good. Let's go to the world stage ~!",0.9323,0.0,0.659,0.341,pos
313,Thai super attractive paired,0.7783,0.0,0.227,0.773,pos
314,"Wow, you're over ten million children You only have a way to go up ... Go straight ... Go up.",0.6908,0.0,0.749,0.251,pos
315,"Minni was sent out early in the early days, and it was better to catch Chun So-yeon in front of Rap Mart.",0.4404,0.0,0.879,0.121,pos
316,"At first, I'm looking at Minnie from a moment because I've been watching Sujin for a moment.",0.0,0.0,1.0,0.0,neu
317,"Why Jeon So-yeon is a dog writer
1. I was originally a vocal song.
2. But I want to rap and turn to rap
3. I tried to wrap it and chew it enough to eat
4. But the funny thing is that cube audition is a dance pass. Was ...
5. In the cube, the composition of the trainees was written as a kind of class, and Jeon So-yeon was also written once.",0.4939,0.0,0.939,0.061,pos
318,"Jeon So-yeon, dance and sing well also c ..",0.2732,0.0,0.769,0.231,pos
319,Look at the thumbnail ..... Where is the shoe?,0.0,0.0,1.0,0.0,neu
320,"When someone is Ryan
You said you were going to the billboard.
Not the real Queendom program.
I have to go overseas
The real billboard should go unconditionally",0.0,0.0,1.0,0.0,neu
321,Who is scared of what! Sujin,-0.4926,0.39,0.61,0.0,neg
322,The other members are so dark that they suddenly became cute because of the rainy season and the shoes. ㅋ ㅋㅋㅋ ㅋㅋㅋ,0.4019,0.056,0.815,0.129,pos
323,"Minnie, you're like ... a bitch.",-0.3182,0.409,0.323,0.269,neg
324,I came to see you today,0.0,0.0,1.0,0.0,neu
325,Cool Miyeon,0.3182,0.0,0.303,0.697,pos
326,I don't understand that Jeon So-yeon has no country;,-0.296,0.239,0.761,0.0,neg
327,"The kids are very new, and they're really good at this group of seniors.",0.4927,0.0,0.803,0.197,pos
328,"Minnie-Slytherin
Shuhwa Rainy Season-Hufflefuff
Sujin Soyeon-Griffindor
Miyeon-Levinclaw",-0.0772,0.178,0.822,0.0,neg
329,I think it's a good thing that I can tell the charm of the children through the Queen ㅠ ㅠㅠㅠ ㅠㅠㅠ.,0.6808,0.0,0.728,0.272,pos
330,I was shaking my hands and feet while whispering about the end of the inlet.,-0.1779,0.116,0.884,0.0,neg
331,2:11 Expression ♥,0.0,0.0,1.0,0.0,neu
332,Intro movie front,0.0,0.0,1.0,0.0,neu
333,Egyptian version is like ratata,0.3612,0.0,0.615,0.385,pos
334,Minnie is very dedicated and memorized the excellent phrases of different languages. I like this ♥,0.8588,0.0,0.537,0.463,pos
335,It's not like you've been writing this song for writing lyrics.,-0.2755,0.174,0.826,0.0,neg
336,How can I listen to this song?,0.0,0.0,1.0,0.0,neu
337,The rainy season was cute,0.4019,0.178,0.411,0.411,pos
338,"What happened to the hits? It's 1,060,000 times.",0.0,0.0,1.0,0.0,neu
339,I have to leave more children.,-0.0516,0.231,0.769,0.0,neg
340,I like latata when I first start,0.3612,0.0,0.615,0.385,pos
341,"The last episode shows that Jeon Soyeon has been thinking of Lion since then,
Jeon So Yeon She's ...",0.0,0.0,1.0,0.0,neu
342,Minnie's eyes are really sexy!,0.6105,0.0,0.501,0.499,pos
343,The real Jeon So-yeon is so crazy that he wrote the lyrics so that each member can show a balanced charm.,-0.1069,0.131,0.756,0.113,neg
344,It's a big hit and it's my debut song.,0.0,0.0,1.0,0.0,neu
345,"I don't know any idols, but I've seen this stage 50 times",0.0,0.0,1.0,0.0,neu
346,"ㄹㅇ I did not see anyone, but no one has seen ... OH 500 million times I'm watching ㅁ I love children ....",0.6124,0.105,0.677,0.218,pos
347,"I feel like I've been looking at five people from the trainees, so I've been thinking about it. I'm really debut. LOL",0.7439,0.0,0.751,0.249,pos
348,It's rare for a group to use a back dancer as well in the middle of the day.,0.2732,0.0,0.877,0.123,pos
349,Minnie introduction. Small smoke lapping. Who's the last one?,0.0,0.0,1.0,0.0,neu
350,Is this the first devil's spell?,0.0,0.0,1.0,0.0,neu
351,I'm overwhelmed with rainy season makeup at this time! Cuteness of all time ...,0.5411,0.076,0.644,0.28,pos
352,"Oa .... I'm guessing children .. I've been looking for a recommendation, but I'm not a Thai joke at first. I'm feeling a bit of a Yandere. I can't escape = I will be the most beautiful moment 'and recklessly say' LOVE LOOK AT 'When I say repeatedly, I feel imprisoned somewhere underground.",0.853,0.134,0.628,0.238,pos
353,"I think we brought a princess from each country
Really ...
: Princess dress.
: What. (Lion leather in the hand
: ... I'll prepare my leather for tomorrow.
:
This feeling
The world conquest is over already?",0.5719,0.0,0.865,0.135,pos
354,It's like a shaman group that killed five hundred people ...,-0.4588,0.3,0.533,0.167,neg
355,"Real children are the beneficiaries of this program, so there is not much burden on the rankings, and Jeon So-yeon, among the members, can produce more singer-oriented production. In addition, there are members who live like crazy if you give a killing part like Minni or Sujin. So Yeoni's performance field is very wide.",0.3412,0.106,0.734,0.159,pos
356,Minnie sister,0.0,0.0,1.0,0.0,neu
357,3:41 And crazy. ㅅㅂ.,-0.34,0.444,0.556,0.0,neg
358,I was really appalled all the time. How can this stage come out of my first year idol? I hope these singers go abroad and become known ㅠㅠ,-0.101,0.109,0.795,0.096,neg
359,"Minnie at first, it was amanet from the film mummy.",0.0,0.0,1.0,0.0,neu
360,Good at good,0.7003,0.0,0.147,0.853,pos
361,It's so cool that you can see it on the stage at the end of the year.,0.3804,0.0,0.861,0.139,pos
362,Jeon So-yeon is a genius.,0.0,0.0,1.0,0.0,neu
363,"Honestly, (g) -idle ended up with the League of Legends k-pop team.",0.4588,0.0,0.786,0.214,pos
364,"Jeon So-yeon is so sorry to be active only in Korea. She's not just chic, she's just sexy, she's just like a foreign pop singer.",0.7223,0.114,0.61,0.276,pos
365,And canine,0.0,0.0,1.0,0.0,neu
366,Mnet ... What kind of K-pop are you?,0.0,0.0,1.0,0.0,neu
367,"It was a prime time when there was a real cube beast four, but I couldn't work again.",0.0,0.0,1.0,0.0,neu
368,The cube is the money but the rest of the kids will take care of it,0.6486,0.0,0.777,0.223,pos
369,I hope you don't see a male trainee in the middle.,0.4404,0.0,0.734,0.266,pos
370,"Minni and Minni and Minni .. Minni, I'm seeing first. Minni. I feel like a voodoo man in hell.",-0.4767,0.208,0.679,0.113,neg
371,I want to see Minni black lip,0.0772,0.0,0.794,0.206,pos
372,Please give me this sound source too ..,0.3182,0.0,0.753,0.247,pos
373,"Shuhua, where are your hands?",0.0,0.0,1.0,0.0,neu
374,"Jeon So-yeon is really great, but Minni and the rest of the members are amazing.",0.8358,0.0,0.622,0.378,pos
375,3:42 Who's scared,-0.4404,0.592,0.408,0.0,neg
376,"Say I don't like Ryan, but I'm seeing 100 times.",-0.1419,0.163,0.837,0.0,neg
377,Jeon So-yeon feels like a collaboration of real talent and effort,0.6486,0.0,0.602,0.398,pos
378,(Female) Children <3 <3 <3 <3 <3 <3,0.9468,0.0,0.103,0.897,pos
379,The early spells are crazy ...,-0.34,0.324,0.676,0.0,neg
380,"Was it a time to come back ... I think I've shown Jeon So-yeon so far, I've thought of a few of the interviews that I thought .. .. c .. Where is the end ...",0.0,0.0,1.0,0.0,neu
381,"Minnie's black hair, raw hair.
I love that place",0.6369,0.0,0.625,0.375,pos
382,This is really good,0.4927,0.0,0.484,0.516,pos
383,"Because I work so hard
I want to shout out that cheering method",0.461,0.127,0.543,0.331,pos
384,What kind of stage did you make? ... I think I know where to use the members.,0.0,0.0,1.0,0.0,neu
385,"To be honest, Minnie first spelled in Thai and then greyscale zoomed out, while at the same time LATATA .. ㅋ ㅋㅋㅋ I was stunned at the moment as if it had been exposed to radiation. I feel like a stage with real magic.",0.6249,0.061,0.809,0.13,pos
386,"So Yeon Jeon
Perfect combination of familiarity and color difference
It is a realm of heaven.",0.8055,0.0,0.642,0.358,pos
387,I'm here again! I hung on my order ㅠ. ㅠ 타 타타,0.0,0.0,1.0,0.0,neu
388,"I only know this team Jeon So-yeon, but when Sujin is scared of anything, he's violently accidentally.",-0.9209,0.483,0.517,0.0,neg
389,3:23 ????????? The mind seems to be sleeping,0.0,0.0,1.0,0.0,neu
390,But handsome guy caught in the middle,0.4939,0.0,0.652,0.348,pos
391,I don't know how many times I've seen Latata whispering and Jeon So Yeon's part. ㅠㅠ Real Shaman Mountain Man Holly I'm Cody and everything is perfect.,0.5719,0.0,0.871,0.129,pos
392,"So Yeon-yeon, I honestly see you when you're unread",0.507,0.0,0.681,0.319,pos
393,"1:26 1:26 1:26 1:26
1:26 1:26 1:26 1:26 Cute",0.4588,0.0,0.727,0.273,pos
