,comment,compound,negative,neutral,positive,whether_pos_or_neg
240,"Oh my gosh, I'm so foolish ㅋㅋㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ",-0.4101,0.199,0.801,0.0,neg
241,Why do I keep feeling like this dye model,0.4588,0.0,0.6,0.4,pos
242,Hyun Seung Hee Reaction Gajo,0.0,0.0,1.0,0.0,neu
243,"Wow ... I feel like I've practiced every single thing ㅠㅠ ... It's a five-member group. I see it on stage, but I'm all together.
.. AOA stage was really good.",0.8146,0.0,0.748,0.252,pos
244,Jimin is so cool. He's not cool with the performance of this video. As Shin Min? Too cool,0.8391,0.0,0.626,0.374,pos
245,AOA looks like a princess .. What is it .. It's really sexy.,0.7346,0.0,0.618,0.382,pos
246,Ha .... Let's get it. I didn't know aoa was so cool.,0.6588,0.0,0.625,0.375,pos
247,"That song is the tower. Yeah, aoa is the top.",0.4588,0.0,0.667,0.333,pos
248,I love you,0.6369,0.0,0.192,0.808,pos
249,"Oh, it's cool.",0.3182,0.0,0.465,0.535,pos
250,Jimin's like a real Persian cat,0.3612,0.0,0.615,0.385,pos
251,"I liked only the boy idols, but I remembered the names of AOA members who didn't know it while watching Queendom.",0.2263,0.0,0.905,0.095,pos
252,3 minutes 55 seconds Jimin is so cute,0.5949,0.0,0.608,0.392,pos
253,Jimin's presence in AoA is truly a godsend.Jimin's unique atmosphere and voice make him feel the center of Aoi.,0.4404,0.0,0.854,0.146,pos
254,High end sexy king AOA,0.5267,0.0,0.541,0.459,pos
255,"Really perfect stage We all love pretty girls, jade tee ㅠㅠ Lyrics missed ... ㅠㅠ What you wear, not what you wear ....... Ah I'm so annoying ㅋ ㅋㅋㅋ ㅠㅠ",0.7719,0.139,0.584,0.277,pos
256,3:41 Trick practice Trick mani,-0.1027,0.444,0.556,0.0,neg
257,Are you tired? ~ 쟤 Who's laughing? Laughing and cute.,0.782,0.174,0.24,0.586,pos
258,It's a sexy concept that no one can follow,0.296,0.19,0.517,0.293,pos
259,This song is memorable ..,0.0,0.0,1.0,0.0,neu
260,I've really tried a lot. It's cool. TT 5 people didn't feel full and empty,0.128,0.119,0.728,0.152,pos
261,Jimin's sister is so pretty.,0.6269,0.0,0.493,0.507,pos
262,I can't take my eyes off at the beginning ~ It's so pretty when I turn my face.,0.6269,0.0,0.773,0.227,pos
263,"Oh My Girl, Reaction Gag",-0.34,0.375,0.625,0.0,neg
264,"Why is there only foreign comments?
Ha so sad and angry
I'm buried when I find Korean comments.
Find Koreans",-0.7315,0.291,0.616,0.092,neg
265,"When I was in Eo, I knew only Seol Hyunjimin.",0.0,0.0,1.0,0.0,neu
266,"It's a sexy concept, but I can feel the age.",0.296,0.0,0.761,0.239,pos
267,Hey work Epensey !!!! Quickly Reality !!!!!! Eo Really !!!,0.0,0.0,1.0,0.0,neu
268,Idol reaction is steamed,0.0,0.0,1.0,0.0,neu
269,Win ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.5859,0.0,0.441,0.559,pos
270,Seolhyun is really sick,-0.5563,0.545,0.455,0.0,neg
271,"Rather, the number of people is reduced, so the personal charm is much better seen. It's so good, a little short skirt ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ Very good",0.928,0.0,0.589,0.411,pos
272,I'm looking at this stage and I don't know where the real rice is going .... I think a lot. Girl sexy ... You guys got me ...,0.5267,0.0,0.876,0.124,pos
273,This is it !!!!,0.0,0.0,1.0,0.0,neu
274,"I fell in love with AE and saw how different the short skirt is
As soon as Hyejeong's sister is lying down ...",0.2023,0.123,0.725,0.152,pos
275,"Seunghee, I'm sore throat.",-0.3612,0.455,0.545,0.0,neg
276,Classy sexy,0.743,0.0,0.0,1.0,pos
277,"That's not it, Seung-hee, who shouted at you, is that at Naha! Cry ㅋㅋ ㅋㅋㅋ Reaction",-0.5255,0.184,0.816,0.0,neg
278,You're so pretty.,0.5413,0.0,0.364,0.636,pos
279,Jimin is too thin ... I'm worried.,-0.296,0.268,0.732,0.0,neg
280,It's cool because I've tried so hard to show that 5 people can be aoa.,0.1113,0.115,0.742,0.142,pos
281,"I didn't know AOA people so I felt good and practiced that the original band members turned to dance, but it's really great",0.8698,0.0,0.647,0.353,pos
282,Hyejung didn't know ..,0.0,0.0,1.0,0.0,neu
283,And Jimin is so good.,0.5777,0.0,0.517,0.483,pos
284,It's 10000 times cooler than when I was active ..,0.4019,0.0,0.748,0.252,pos
285,`` I'm tired from Oh My Girls? '',-0.4404,0.293,0.707,0.0,neg
286,Hee ~ Hey ~ Eo ~~,0.0,0.0,1.0,0.0,neu
287,"I don't know if I've seen it, but at 2:59 Hyejeong's position seems to be a bit distorted.",-0.5499,0.191,0.809,0.0,neg
288,You look like a Disney princess,0.3612,0.0,0.615,0.385,pos
289,I don't know if it's because I haven't been interested in it.,-0.3089,0.201,0.799,0.0,neg
290,"If you had a baby, you should have chewed it or not.",0.0,0.0,1.0,0.0,neu
291,The difference is here.,0.0,0.0,1.0,0.0,neu
292,"Oh, I'm really classy and sexy.",0.7818,0.0,0.368,0.632,pos
293,Jimin's sister,0.0,0.0,1.0,0.0,neu
294,I love you,0.6369,0.0,0.192,0.808,pos
295,This is the rediscovery of aoa .... I don't know how many times I've already watched this video today. I've seen it again and again. Surely,0.4404,0.0,0.892,0.108,pos
296,"It's just sexy
Isn't it crazy? What's crazy about Seolhyun's voice?",0.7803,0.0,0.505,0.495,pos
297,But Chanmi ... Chanmi is so sexy. So sexy. Seolhyun feels like a goddess. Chanmi is more sexy than Seolhyun.,0.9485,0.0,0.49,0.51,pos
298,It's really funny to follow Oh My Girl in the middle.,0.4927,0.0,0.758,0.242,pos
299,Ha .... 3:50 Seolhyun's eyes aren't really so ... I don't know why.,0.34,0.0,0.821,0.179,pos
300,I'm watching Lovelyz .. eh ... it's like real steamed yunyen. Concept with each group,0.3612,0.0,0.848,0.152,pos
301,Seunghee's reaction is funny ...,0.4404,0.0,0.58,0.42,pos
302,Moulin Rouge Chicago is like watching a musical.,0.3612,0.0,0.706,0.294,pos
303,Oh my girl and Seung Hee are so rich in reaction.,0.6825,0.0,0.684,0.316,pos
304,Are you tired? !! ㅎㅎ ㅎㅎㅎ ㅎㅎㅎ,-0.5399,0.367,0.633,0.0,neg
305,"Sexy queen group, yeah, sexy and cool, every time I think,",0.8834,0.0,0.347,0.653,pos
306,I can see why you are doing it. I can do it myself with visuals alone,-0.25,0.133,0.867,0.0,neg
307,Seolhyun is still pretty,0.4939,0.0,0.484,0.516,pos
308,Please come back a little ... It's too wasteful,0.3182,0.0,0.753,0.247,pos
309,"I watched the real video, but the A.O video is very memorable. Why is it the fourth place?",0.0,0.0,1.0,0.0,neu
310,Isn't it frustrating to make a Yeshua kick ?;,0.3412,0.0,0.744,0.256,pos
311,You should see the dream catcher knife ...,0.25,0.0,0.778,0.222,pos
312,"It's not easy to digest a piece of music in a costume like this. Do you look? It seems overlooked, but aoa is sexy but nice and beautiful for a woman.",0.9398,0.069,0.548,0.384,pos
313,Seolhyun is really amusing ..... Michota,0.4391,0.0,0.633,0.367,pos
314,It's a lovely fan but sexy doesn't seem to be aoa. These guys have 19 gold eyes,0.8248,0.0,0.6,0.4,pos
315,"Aoa is a really great group Even though it is the Namcho group, it has an annual average of over 15,000 sheets, and of course, it has been sold low at 8900 since the statement.",0.5095,0.055,0.831,0.114,pos
316,"Wow, there's no Choa Mina, so I can see the kids better. Was AOA originally pretty like this? I can think about it.",0.8807,0.072,0.523,0.405,pos
317,Are you too sexy?,0.5267,0.0,0.469,0.531,pos
318,"The sexy class is different ... The eyes are real ... Honestly, if you're really wrong
The kids sublimate it real ;;;;;;;;;;;",0.4601,0.118,0.66,0.222,pos
319,I came to see Achu ... Ruply I came to see Achu ... shock,-0.3818,0.191,0.809,0.0,neg
320,"Congratulations AOA, you were awesome at this show. I am a very proud fan of each of you.",0.9322,0.0,0.462,0.538,pos
321,Jimin can give me a solo album.,0.0,0.0,1.0,0.0,neu
322,I think the true victory over Queendom is Eoe,0.4215,0.0,0.714,0.286,pos
323,"It's cool, but it looks uncomfortable.",-0.4118,0.376,0.442,0.182,neg
324,Sisters stage ㅠ I feel more sick than orthostatic anemia.,-0.5563,0.339,0.661,0.0,neg
325,"Wow...
I miss you",-0.1531,0.444,0.556,0.0,neg
326,I see you all the time ... I love you.,0.6369,0.0,0.625,0.375,pos
327,It's the first time I've ever seen a sexy stage,0.5267,0.0,0.702,0.298,pos
328,Let's walk only Yunaya flower road,0.0,0.0,1.0,0.0,neu
329,Chan Minai knows Jimin age in a short skirt,0.0,0.0,1.0,0.0,neu
330,I didn't know it because I was a middle skirt in a short skirt. It's not dirty but it's really cool.,0.624,0.0,0.747,0.253,pos
331,Vibe coming out of jab,0.0,0.0,1.0,0.0,neu
332,"Oh, my niggas reaction boomers",-0.34,0.375,0.625,0.0,neg
333,It was so good to see the real AOA biting and trying this time.,0.5777,0.0,0.777,0.223,pos
334,"If you gave me this source,",0.0,0.0,1.0,0.0,neu
335,It's really nice and pretty,0.762,0.0,0.314,0.686,pos
336,"Rather, I would like to tell you that I am very much in the eyes and individual. It was the coolest stage.",0.3612,0.0,0.884,0.116,pos
337,Very elegant,0.5256,0.0,0.228,0.772,pos
338,aoa I love you,0.6369,0.0,0.323,0.677,pos
339,"In the old days, even though I wore a little dirty clothes, my face still remained, and now I feel more natural, cool and slightly adult's sexy beauty ..?",0.8563,0.073,0.589,0.338,pos
340,I came to see you again ...,0.0,0.0,1.0,0.0,neu
341,"There is a stage to perform Nuphyejeong and there is a stage to not
I'm doing it here.
(As well as the arrangement)",0.2732,0.0,0.905,0.095,pos
342,Rat,0.0,0.0,1.0,0.0,neu
343,"I don't really mean it.
After all it is aoa, this is legend
I see a lot of effort, really great
There is such an aura that the being itself cannot express in words.",0.659,0.0,0.872,0.128,pos
344,"Why are you really?
What was my favorite mom?
...",0.5204,0.0,0.728,0.272,pos
345,It's cool .. Really.,0.3182,0.0,0.566,0.434,pos
346,Your sister ... I can't take my eyes off of you.,0.0,0.0,1.0,0.0,neu
347,Yoo Hee-yeol's sketch 붝 ~~ !!,0.0,0.0,1.0,0.0,neu
348,Johnye ...,0.0,0.0,1.0,0.0,neu
349,"The form is temporary, but the class is forever ... One watch has set the clock back to 2014.",0.0,0.0,1.0,0.0,neu
350,hemp! Annual is like this,0.4199,0.0,0.589,0.411,pos
351,No 1:24 Moms are perfect ~~ The next ones are enlightening> 0 </ ㄲ ㅋㅋㅋ,0.3612,0.13,0.651,0.219,pos
352,Seolhyun Visual Shocking ... I'm not really Seolhyun .....,-0.4019,0.252,0.748,0.0,neg
353,"It's really crazy ... it's just sexy ... If you do something wrong, it's just a hot dog dance. How can you come out so fascinating?",0.4764,0.167,0.605,0.228,pos
354,And really cool;,0.3804,0.0,0.435,0.565,pos
355,Yuna,0.0,0.0,1.0,0.0,neu
356,Opened,0.0,0.0,1.0,0.0,neu
357,"Oh, my sisters are very hot and I'm sexy!",0.5707,0.0,0.684,0.316,pos
358,hemp! This is the majestic and classy sexy beauty of the older sisters! Focus on me only Or with a warning that I'll kick you at any time. And look at your AOA choreography performance. It fits tightly to the angle of arm extension and the shape of the legs. How much practice you have. Too cool stage!,0.8974,0.035,0.768,0.196,pos
359,"Really, it's too classy. Where are the other girl groups?",0.4877,0.0,0.74,0.26,pos
360,Seolhyun ... Please bring me ...,0.3182,0.0,0.685,0.315,pos
361,"In the middle, Roh Sa-yeon ...",0.0,0.0,1.0,0.0,neu
362,"I didn't feel confident because I left my first room but I hope I'm confident that I'm good enough with this program.
You can see how you care about it even if you look at any direct cam ... I hope more people will know that it hasn't changed in eight years.",0.9117,0.083,0.666,0.251,pos
363,"Don't be insane. Genre, truth, and creating a hall of learning. Energy Conservation Law.",0.7819,0.0,0.504,0.496,pos
364,"I'm a fan, but I thought aoa would be the first",0.1655,0.0,0.829,0.171,pos
365,I had to have a direct cam.,0.0,0.0,1.0,0.0,neu
366,I can't do that regret that the stage seems to be empty ㅠㅠㅠ,0.1361,0.127,0.708,0.165,pos
367,"What was it like when these kids saw the pretty sexy of Lovelyz?
The costumes and dances are the same as in the activity, but it feels different.",0.6187,0.0,0.805,0.195,pos
368,"Arrangement?
I don't know how I feel about arranging this ...",0.0,0.0,1.0,0.0,neu
369,Akushini Karena Riad Oran Mimi: | Is it a video or video?,0.0,0.0,1.0,0.0,neu
370,I'm saying this is the 9th year girl group ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
371,"I want to tell you that you've done so well, because five of the stages are full and you've seen all your personal charms.",0.7133,0.0,0.742,0.258,pos
372,It is Ao Ae too,0.0,0.0,1.0,0.0,neu
373,"If you listen to the last one, the audience will be enraged and almost sound like a beast roaring.",-0.1226,0.129,0.765,0.106,neg
374,It was a legend ... when all the soldiers stood up looking at them.,0.0,0.0,1.0,0.0,neu
375,"As the song goes to the middle of the song, the sense of being arranged announces the beginning of A.A. through this song and the Queendom, and when Yuna finally changes it, it's creepy. I hope it goes better",0.7003,0.0,0.861,0.139,pos
376,"The old sexy beauty disappeared
It has a nice natural performance.
Can I start a full-fledged start with a good title after this?",0.926,0.063,0.429,0.508,pos
377,"This stage is not bad at all, but it's so amazing and good that the next stage was you",0.9321,0.0,0.552,0.448,pos
378,3:54 Jimin's backdancer tripped over the bridge!,0.0,0.0,1.0,0.0,neu
379,"Honestly, aoa only knew a few members and didn't know well. I don't know if it's because of the reduced number of members, but the five-member seems to be better.",0.6801,0.043,0.741,0.216,pos
380,Real AOA yearly skills are not enough ... AoA still not dead ... You can not ignore the five-member Real ...,0.6759,0.0,0.774,0.226,pos
381,Cool new song please ~~~~~~~~~,0.5574,0.0,0.395,0.605,pos
382,Eohe handles the sexy concept of gel in Queendom,0.5267,0.0,0.702,0.298,pos
383,Park Bom alone granddaughters look at the banquet ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ Senior ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,-0.25,0.125,0.875,0.0,neg
384,You'll see it in just 10 seconds of a real short skirt music video ... there's really a difference ... Then maybe it's because of the interpretation of the song that your company wears. How good is it to make up the stage?,0.4404,0.0,0.932,0.068,pos
385,You've got a sexy sexy look at your salty rice.,0.7783,0.0,0.507,0.493,pos
386,"Elegant, you prepared so hard. Why are you 1 yuan? TT
Others feel like it's a different level of performance.",0.6842,0.08,0.599,0.321,pos
387,Ripped.,0.0,0.0,1.0,0.0,neu
388,"I've been watching you, but you've heard the voice of each one well, but this song doesn't feel good because the dance or costume is sexy",0.6299,0.093,0.689,0.217,pos
389,"ㅋㅋ ㅋㅋㅋ When I first open my skirt, I laugh half of them, but everybody is awful.",-0.4019,0.207,0.674,0.119,neg
390,Oh my girl would be a short skirt when she picked her 2nd 1:57,0.0,0.0,1.0,0.0,neu
391,Seolhyun ㄹ,0.0,0.0,1.0,0.0,neu
392,AOA still gone ~,0.0,0.0,1.0,0.0,neu
393,Why do you think each person's personality is better than when the seven people feel like the stage is so much fuller? I think I've practiced a lot.,0.6597,0.0,0.816,0.184,pos
394,It's reminiscent of Mr. Hui-tae's pat on his back while he is wicked. Aimed at,-0.5267,0.195,0.805,0.0,neg
395,"It's cool for everyone
I didn't think it was this way
Is this a vibe coming from the jab?",0.3182,0.0,0.874,0.126,pos
396,"I'm out of this
1 Lose of Mysterious Question",-0.481,0.309,0.691,0.0,neg
397,Are you funny?,0.4404,0.0,0.408,0.592,pos
398,I was most impressed by their stage. I couldn't take my eyes off the stage,0.5256,0.0,0.78,0.22,pos
399,Soooooooo AWESOME,0.7034,0.0,0.171,0.829,pos
400,1:18 Seolhyun How can you make a sexy gesture with just a simple pounding on your waist?,0.5267,0.0,0.805,0.195,pos
401,Hyejeong sister is so cool. ㅠㅠ mind and multiply .. I will always cheer and watch ♥♥,0.7424,0.0,0.69,0.31,pos
402,"Ah, it's funny to react in the waiting room .....",0.4404,0.0,0.756,0.244,pos
403,It's like a musical.,0.3612,0.0,0.444,0.556,pos
404,"0:20 As soon as I heard Jimin's intro, I realized that I was an idiot who was worried about aoa changing into a group of fives.",-0.6705,0.216,0.784,0.0,neg
405,"It used to be a dirty feeling, but it's not like it's awkward",-0.4017,0.297,0.515,0.188,neg
406,"The stage is good, but editing",0.2382,0.0,0.719,0.281,pos
407,I certainly don't think how Seolhyun's tone looks like this,0.5994,0.0,0.588,0.412,pos
408,"On the stage you just lay down in the practice video, you are also professional ,,",0.0,0.0,1.0,0.0,neu
409,Crazy sister please marry me ...,-0.0258,0.276,0.46,0.264,neg
410,I can't come out.,0.0,0.0,1.0,0.0,neu
411,"I didn't know it, but after I came out, I heard a little Seolhyun sound",0.0,0.0,1.0,0.0,neu
412,Crazy It is a work.,-0.34,0.444,0.556,0.0,neg
