,comment,compound,negative,neutral,positive,whether_pos_or_neg
206,"2:23 You feel good, right? ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅠㅠㅠ It's too stiff 덷 ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",0.4404,0.0,0.873,0.127,pos
207,"I love you, I love you forever",0.8555,0.0,0.263,0.737,pos
208,It's hard for each member to be attractive. Om girl is attracted together.,0.6486,0.082,0.585,0.333,pos
209,3:02 ㅋ ㄱㅋ ㄱㄱㄱㄱ ㄱㄱㄱㄱ why nobody speaks at this point ㄱㄱㄱㄱ ㄱㄱㄱㄱ,0.0,0.0,1.0,0.0,neu
210,"Lovelyz Oh My Girl At first glance, it's a similar concept, so it overlaps, but fortunately Oh My Girl catches dreams well",0.7351,0.0,0.754,0.246,pos
211,"Oh, I'm so pretty that everyone smiles ...",0.8029,0.0,0.454,0.546,pos
212,Arrangement was good and only the stage and costume was sad except that everything was perfect.,0.5423,0.137,0.573,0.291,pos
213,I love you ..... I really love you.,0.8555,0.0,0.323,0.677,pos
214,Toddler is a real professional. It will work well.,0.2732,0.0,0.769,0.231,pos
215,These guys seem to really like their songs.,0.4201,0.0,0.715,0.285,pos
216,"Wow .. I watched the stage, but the secret garden song was creepy when I was the most creepy ... I thought it was a song I couldn't hear.",0.34,0.0,0.906,0.094,pos
217,3:38 Miracle is a known trap,0.3612,0.253,0.33,0.418,pos
218,1 Soul Cleansing 1,0.0,0.0,1.0,0.0,neu
219,child? Is this the first jackpot I've seen such a strangely beautiful person for the first time in the world,0.4019,0.095,0.736,0.169,pos
220,When you start with the baby is really pretty ㅠ ㅠㅠㅠ so pretty.,0.7897,0.0,0.589,0.411,pos
221,"Gugak feel Real is so good .... ❣ Oh my girl's color is clear even though there is no strength .. The year-end awards feel great ... Magnificent ... Please, please stop our omg girls in the year-end awards ... Please ....",0.9777,0.069,0.454,0.477,pos
222,I'm so sorry that I didn't play fireworks.,-0.3877,0.421,0.579,0.0,neg
223,"Hm, Pyongyang cold noodle? The background of the original song is also completely mysterious.",0.3182,0.0,0.85,0.15,pos
224,"The members are perfect and the song is perfect and so pretty
I'm smiling without knowing",0.9344,0.0,0.459,0.541,pos
225,"As soon as I heard it, I thought about historical dramas, but later I would like to wear my hanbok and arrange it in such an atmosphere.",0.5023,0.0,0.876,0.124,pos
226,Busy eyes ;;; Pretty girl caught the screen and then another pretty girl and then pretty girl ...,0.8625,0.0,0.61,0.39,pos
227,"Oh, I really love you, Yusia.",0.6697,0.0,0.471,0.529,pos
228,I didn't know that I had so wonderful and amazing planted there;,0.8691,0.0,0.476,0.524,pos
229,"No. Real, why do you still count down?",-0.296,0.239,0.761,0.0,neg
230,"Honestly, I can't figure out why Oh My Girl Fandom is so small .... All the songs are good, but the members are pretty .. The song is good and the dance is dancing well. to do",0.9294,0.0,0.678,0.322,pos
231,Why is there no visual center here ... Everything visual ... ❤,-0.296,0.18,0.82,0.0,neg
232,I feel like I've recognized Oh My Girl's secret garden through Queendom like lyrics.,0.6124,0.0,0.688,0.312,pos
233,"Third place like this would have been at least second if I had to pay more attention to the clothes and the stage.
It's so curved
I'll take care of the company ;;;",0.6486,0.039,0.803,0.158,pos
234,I was playing the CD but I'm playing it late,0.3818,0.0,0.66,0.34,pos
235,I love you guys ㅠ ㅠㅠㅠ I don't know why tears come from only the secret garden ㅠ ㅠㅠㅠ,0.7065,0.0,0.689,0.311,pos
236,"Whenever I see you on stage, I only smile, ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ",0.3612,0.0,0.8,0.2,pos
237,"I didn't use a lot of back dancers in every contest, but the first stage was made up of seven people at the same time ㅠ ㅠㅠㅠ I am so pretty, lovely and confident.",0.9558,0.0,0.634,0.366,pos
238,"What is unfortunate on this stage is the costume.
There's a lot of pretty costumes in the secret garden activity.",0.0516,0.129,0.733,0.138,pos
239,3:47 So pretty,0.5413,0.0,0.364,0.636,pos
240,Oh my girl laughs really good,0.7501,0.0,0.385,0.615,pos
241,I suck my girl as a closer. Firmly step by step.,-0.4404,0.266,0.734,0.0,neg
242,3:03 The twist is so cute,0.5949,0.0,0.564,0.436,pos
243,1:38 Silencer ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
244,"In the middle of the waiting room in the waiting room, the secret garden, so the look of the camera ㅋㅋ ㄹㅇ Like a real friend",0.6908,0.0,0.801,0.199,pos
245,3:36 The tone is crazy.,-0.34,0.375,0.625,0.0,neg
246,"I'm looking for this secret garden stage.
I felt like I was in a secret garden.
The choreography was amazing. You know this now.",0.743,0.0,0.751,0.249,pos
247,"Oh, it's already 3 months ago.",0.0,0.0,1.0,0.0,neu
248,0:25 Infant really beautiful,0.6361,0.0,0.417,0.583,pos
249,"It's really pretty and the concept is slaughtered, but the arrangement is better.",0.7267,0.0,0.643,0.357,pos
250,3:03 Mamamu's bright colors and the mischief's mischief,0.1027,0.219,0.526,0.254,pos
251,* 2: 04 * I love crazy infants❤❤,0.4215,0.25,0.312,0.438,pos
252,"The guys on the screen, my expressions ... If you are pretty, you are the best ❣❣❣",0.8126,0.0,0.67,0.33,pos
253,"There is something strange about dancing, but everybody dances so lightly that it seems like the movements were taken care of one by one.",0.7992,0.047,0.701,0.252,pos
254,This is a fairy tale song style. What is my taste?,0.0,0.0,1.0,0.0,neu
255,4:11 Here's how Hyo-jung might be.,0.0,0.0,1.0,0.0,neu
256,Oh my girl seems to have gathered the kids all over the place.,0.0,0.0,1.0,0.0,neu
257,Please decorate the last with a closure,0.3182,0.0,0.685,0.315,pos
258,"Oh my girl is a strange group to wear ... The fifth season and the members are pretty and good skills, why not why ....",0.6486,0.062,0.727,0.211,pos
259,These sisters are hidden fairies but I'm bored idols,-0.3919,0.249,0.751,0.0,neg
260,"1:57
Sihun and ... Seongjun ㅠㅠㅠ",0.0,0.0,1.0,0.0,neu
261,"Oh my good job !! The ribbon performance and the string arrangement were so good. How crazy is the live .. I guess I've eaten CD as a group. How pretty every dance line ㅠㅠ I'm looking forward to the next stage, while taking care of the stage, Miracle is always cheering!",0.9553,0.04,0.653,0.306,pos
262,It's crazy even if I look at it ㅋㅋ ㅋㅋㅋ I'm a nano legend,-0.34,0.179,0.821,0.0,neg
263,"Only when I listen to the introduction part, my heart becomes so tight",0.0,0.0,1.0,0.0,neu
264,"This stage is a song that makes you feel good.
Hyojung? You look so cute.",0.7761,0.0,0.639,0.361,pos
265,3:01 Shooting Kills,-0.5423,0.636,0.364,0.0,neg
266,"Oh my guys really want to be a group.
Everybody is pretty and there's no ability to be in any group.",0.5984,0.087,0.633,0.28,pos
267,3:01 This part is funny only for me 갘 ㅋㅋ ㄱㅋ ㄱㅋ ㄲ ㅋㅋ,0.4404,0.0,0.791,0.209,pos
268,"When I hear this song, I shed tears",-0.2263,0.275,0.725,0.0,neg
269,This arrangement Jeonju is starting to listen to every time I feel so addicted to the clear and dreamy feeling that starts ...,0.4767,0.0,0.83,0.17,pos
270,0:21 I keep coming to see you,0.0,0.0,1.0,0.0,neu
271,"It's really nice to see how they compliment and respond to different group orders,",0.7346,0.0,0.66,0.34,pos
272,"3:33 4:06 Seunghee, I love you TT ㅠㅠ ㅠㅠㅠ",0.6369,0.0,0.625,0.375,pos
273,I was surprised that the infant was so pretty from the beginning;,0.7198,0.0,0.599,0.401,pos
274,It's good to see what you want to say from the first baby's face,0.4939,0.0,0.741,0.259,pos
275,"It's good to change the electric pole as if you're coming every day, and the stage is so pretty.",0.7915,0.0,0.708,0.292,pos
276,I feel a bit of Korean music at the beginning and the performance is so pretty. ㅠ ㅠㅠㅠ I am a bit bored after that.,0.4618,0.087,0.743,0.17,pos
277,Infant is too dry.,0.0,0.0,1.0,0.0,neu
278,2:57 Wheein's cute.,0.4588,0.0,0.4,0.6,pos
279,"child..? That's how cute the concave tree looks like .. It's amazing that the eyes are all in the face,",0.8519,0.0,0.646,0.354,pos
280,"Seeing you dressed in black again, I hope the whites are left for the closures !!!! White dress wearing closure!",0.6209,0.0,0.816,0.184,pos
281,"I was happy when I was CLOSER, and I'm happy because there are a lot of people in the swamp of ohm girls. ㅠ ㅠ ㅠ ㅠ Let's have a cake!",0.8268,0.0,0.732,0.268,pos
282,1:47 Mimi gestures too good ...,0.4404,0.0,0.633,0.367,pos
283,3:03 앜 ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,0.0,0.0,1.0,0.0,neu
284,"At 0:21, the infant spins around and the fairy tale atmosphere emerges.",0.0,0.0,1.0,0.0,neu
285,Everybody can't say it's too pretty. It's really beautiful.,0.8122,0.0,0.486,0.514,pos
286,It's not hot but it's funny,0.5927,0.0,0.565,0.435,pos
287,2:03 This part is a real legend ㅠㅠ This song Kilpo seems to be here with the opening ㅠㅠㅠ,0.0,0.0,1.0,0.0,neu
288,"It's really good, but I'm a little disappointed TT ㅠㅠ It looks good but I want to wear a little brighter and finer costume.",0.7258,0.122,0.524,0.354,pos
289,"There are so many good songs but I decided too well among them ㅠㅠ For the first time, the song for the first time in Queendom like that ㅠㅠ Oh My Girl is gel-chan!",0.8064,0.0,0.784,0.216,pos
290,"Girl doesn't have to be a hip-hop sexy performer. It's like a girl, but it's really elegant to show the girl's beauty most naturally. It can give a crush (shock, feeling) to others and people. Oh my feel that showing can be a powerful weapon. Because a certain person is pretty, it's not a visual explosion, but it's not a beautiful one, but the members of different personalities come together as a team.",0.9474,0.101,0.623,0.276,pos
291,1:17 Do you keep looking here?,0.0,0.0,1.0,0.0,neu
292,I feel so good while listening to it,0.4927,0.0,0.653,0.347,pos
293,My skills are really strong.,0.5563,0.0,0.527,0.473,pos
294,Ajiho is so pretty,0.6269,0.0,0.422,0.578,pos
295,Hyojung Seunghee's vocals are so strong,0.6418,0.0,0.541,0.459,pos
296,"If you'd like me to choose a girl group
The secret garden of Mr. Pink and Mr. Oh My Girl of A Pink ... The secret garden of the day was the best secret garden of all time ...",0.7717,0.0,0.839,0.161,pos
297,3:01 lol,0.4215,0.0,0.263,0.737,pos
298,Seunghee's tone is so good.,0.5777,0.0,0.517,0.483,pos
299,0:24 It's almost gonna be ...,0.0,0.0,1.0,0.0,neu
300,"Wow .. I wore Hanbok and it's so pretty I've flowed all the way up here. The song is a novelty that love isn't the subject.
The song itself is so novel, it's not so vague, it's not sexy, it's not refreshing, it's a bit fluctuating.",0.9322,0.049,0.655,0.296,pos
301,3:01 Are you really serious?,-0.1513,0.285,0.715,0.0,neg
302,3:45 I'm lying down because I'm run over by Jiho.,-0.5267,0.274,0.726,0.0,neg
303,"Queendom, Mnet, please ㅠ ㅠㅜㅜㅜ ㅜㅠㅠㅠ If you drive backwards into the Queendom, you're drawing a stroke of real history. You can really help me.",0.6478,0.0,0.799,0.201,pos
304,"Ah, I'm singin 'in the middle.",0.0,0.0,1.0,0.0,neu
305,"1:04
Mimi was hit by a laugh",0.5574,0.0,0.581,0.419,pos
306,3:27 Hyo-Jung hit the pitch up in this part of the game with no vibration. Feeling more like living,0.2716,0.098,0.711,0.191,pos
307,"Even though the clothes are black, they look fresh .....",0.3182,0.0,0.796,0.204,pos
308,00:21 I end here.,0.0,0.0,1.0,0.0,neu
309,"The third contest theme of Queendom is a hidden masterpiece.
Personally I think it's pretty if I like closer songs and the lyrics are so pretty",0.9186,0.0,0.594,0.406,pos
310,3 minutes and 1 second Wye and Hwa ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅠㅠ Really cute,0.5095,0.0,0.77,0.23,pos
311,Infants have a very good tone. ㅠㅠ Really elegant ㅠㅠ,0.764,0.0,0.515,0.485,pos
312,Do you like me only in this part? ㅠㅠ ㅠㅠㅠ 0:20,0.3612,0.0,0.8,0.2,pos
313,1:57 Brand new Kim Si-hoon trainee,0.0,0.0,1.0,0.0,neu
314,He keeps the audience in every important scene.,0.2023,0.0,0.795,0.205,pos
315,Wow ... how many times I've watched a video of Om girl ... I'm really good at Queendom.,0.7902,0.0,0.682,0.318,pos
316,Much better than Lovelyz It can't be compared to Lovelyz here,0.4404,0.0,0.775,0.225,pos
317,Song is so good,0.5777,0.0,0.445,0.555,pos
318,One gesture at my fingertips is beautiful and the lines are fine ~ Like a crystal of elegance.,0.8834,0.0,0.515,0.485,pos
319,"Personally, the gel stays in mind. Not in the eyes but in the mind.
The secret garden's peculiar dream is so good and the lyrics and melody's acting are so tight that I can't feel the tears. I'm watching again. Givin ...",0.8654,0.0,0.776,0.224,pos
320,1:38 Pollen on my head,0.0,0.0,1.0,0.0,neu
321,3:33 This part really ㅠㅠ .. It's so beautiful ㅠㅠㅠ I feel like talking to someone who has a lot of memories I don't know.,0.8172,0.0,0.728,0.272,pos
322,"I'm so pretty, let's just climb up like this, I love you ㅠㅠ ㅠㅠㅠㅜ ❤️❤️❤️❤️❤️❤️",0.8999,0.0,0.5,0.5,pos
323,It's so pretty to smile at first.,0.7397,0.0,0.444,0.556,pos
324,3:00 It's funny about an arrow mark,0.4404,0.0,0.674,0.326,pos
325,Mimi does both rap and vocals.,0.0,0.0,1.0,0.0,neu
326,"3:01 It's funny, this part ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ",0.4404,0.0,0.707,0.293,pos
327,The costume is so sad ㅠㅠ Oh My Girl's dreamlike feelings maximized if you could have made a better stage ㅠㅠㅠ But oh my girl is so good,0.3919,0.115,0.693,0.192,pos
328,"Infant is so good .... I watched the idol video, but I think I've been hit hard ...",0.1951,0.089,0.779,0.132,pos
